The time spent in the parallel computing activating process is 0.000263s.
-----
No.1	 toolpath -517.962080	[r = -600.000000] is calculated within 0.026749s.
14	11.409059	1.455682
15	10.614695	1.336797
16	9.820332	1.228448
17	9.025969	1.126085
18	8.231606	1.024783
19	7.437243	0.918547
20	6.642879	0.801919
21	5.848516	0.671953
22	5.054153	0.535848
23	4.259790	0.399748
24	3.465427	0.338197
25	2.671063	0.218548
26	1.876700	0.116594
27	1.082337	0.036559
28	0.287974	-0.026248
bisection interval found by 1-dim search: [0.287974,1.082337]
No.33	 toolpath 4.276539	[r = 0.642489] is calculated within 8.705225s.
-----
-----
No.33	 toolpath point at [r = 0] is calculated within 2.813808s.
-----
The toolpath concentric optimization process causes 273.609850 seconds.
The time spent in the spiral toolpath generation process is 0.539049s.
close all; save data.mat
s6_post_process
s4_optim_2D_aspheric_actual_tip_multi_iter
